"ID","CODE","NAME","PARENT_ID","PARENT_CODE","DEPT_LEVEL","DEPT_LEVEL_CODE_FULL","DEPT_LEVEL_NAME_FULL","DESCRIPTION","STATUS","COUNTRY_ID","COUNTRY_CODE","COUNTRY_NAME","PROVINCE_ID","PROVINCE_CODE","PROVINCE_NAME","COMPANY_ID","COMPANY_CODE","COMPANY_NAME","UPDATE_TIME","UPDATE_USER","START_TIME","END_TIME","STANDARD_NAME"
916,S079005,Mỹ Xuyên,374,S079,4,/TD/VTT/S079/S079005/,/TD/VTT/Sóc Trăng/Mỹ Xuyên/,,1,281,VN,Việt Nam,916,,,,,,,,,,Mỹ Xuyên
1079,S079008,Thị Xã Ngã Năm,374,S079,4,/TD/VTT/S079/S079008/,/TD/VTT/Sóc Trăng/Thị Xã Ngã Năm/,,1,281,VN,Việt Nam,1079,,,,,,,,,,Thị Xã Ngã Năm
585,S079010,Châu Thành,374,S079,4,/TD/VTT/S079/S079010/,/TD/VTT/Sóc Trăng/Châu Thành/,,1,281,VN,Việt Nam,585,,,,,,,,,,Châu Thành
20059,T074DN1,Bán hàng AM Viettel Trà Vinh,355,T074,4,/TD/VTT/T074/T074DN1/,/TD/VTT/Trà Vinh/Bán hàng AM Viettel Trà Vinh/,,1,281,VN,Việt Nam,20059,,,,,,,,,,Bán hàng AM Viettel Trà Vinh
16059,T074TLS1,TLS Trà Vinh,355,T074,4,/TD/VTT/T074/T074TLS1/,/TD/VTT/Trà Vinh/TLS Trà Vinh/,,1,281,VN,Việt Nam,16059,,,,,,,,,,TLS Trà Vinh
893,T074002,Càng Long,355,T074,4,/TD/VTT/T074/T074002/,/TD/VTT/Trà Vinh/Càng Long/,,1,281,VN,Việt Nam,893,,,,,,,,,,Càng Long
892,T074001,Trà Vinh,355,T074,4,/TD/VTT/T074/T074001/,/TD/VTT/Trà Vinh/Trà Vinh/,,1,281,VN,Việt Nam,892,,,,,,,,,,Trà Vinh
894,T074003,Châu Thành,355,T074,4,/TD/VTT/T074/T074003/,/TD/VTT/Trà Vinh/Châu Thành/,,1,281,VN,Việt Nam,894,,,,,,,,,,Châu Thành
896,T074006,Cầu Ngang,355,T074,4,/TD/VTT/T074/T074006/,/TD/VTT/Trà Vinh/Cầu Ngang/,,1,281,VN,Việt Nam,896,,,,,,,,,,Cầu Ngang
895,T074005,Tiểu Cần,355,T074,4,/TD/VTT/T074/T074005/,/TD/VTT/Trà Vinh/Tiểu Cần/,,1,281,VN,Việt Nam,895,,,,,,,,,,Tiểu Cần
288054,T074011,Thị xã Duyên Hải,355,T074,4,/TD/VTT/T074/T074011/,/TD/VTT/Trà Vinh/Thị xã Duyên Hải/,,1,281,VN,Việt Nam,288054,,,,,,,,,,Thị xã Duyên Hải
898,T074008,Duyên Hải,355,T074,4,/TD/VTT/T074/T074008/,/TD/VTT/Trà Vinh/Duyên Hải/,,1,281,VN,Việt Nam,898,,,,,,,,,,Duyên Hải
20018,D061DN1,Bán hàng AM Viettel Đồng Nai,380,D061,4,/TD/VTT/D061/D061DN1/,/TD/VTT/Đồng Nai/Bán hàng AM Viettel Đồng Nai/,,1,281,VN,Việt Nam,20018,,,,,,,,,,Bán hàng AM Viettel Đồng Nai
16018,D061TLS1,TLS Đồng Nai,380,D061,4,/TD/VTT/D061/D061TLS1/,/TD/VTT/Đồng Nai/TLS Đồng Nai/,,1,281,VN,Việt Nam,16018,,,,,,,,,,TLS Đồng Nai
703,D061009,Vĩnh Cửu,380,D061,4,/TD/VTT/D061/D061009/,/TD/VTT/Đồng Nai/Vĩnh Cửu/,,1,281,VN,Việt Nam,703,,,,,,,,,,Vĩnh Cửu
698,D061004,Long Thành,380,D061,4,/TD/VTT/D061/D061004/,/TD/VTT/Đồng Nai/Long Thành/,,1,281,VN,Việt Nam,698,,,,,,,,,,Long Thành
701,D061007,Thống Nhất,380,D061,4,/TD/VTT/D061/D061007/,/TD/VTT/Đồng Nai/Thống Nhất/,,1,281,VN,Việt Nam,701,,,,,,,,,,Thống Nhất
697,D061003,Định Quán,380,D061,4,/TD/VTT/D061/D061003/,/TD/VTT/Đồng Nai/Định Quán/,,1,281,VN,Việt Nam,697,,,,,,,,,,Định Quán
696,D061002,Cẩm Mỹ,380,D061,4,/TD/VTT/D061/D061002/,/TD/VTT/Đồng Nai/Cẩm Mỹ/,,1,281,VN,Việt Nam,696,,,,,,,,,,Cẩm Mỹ
1055,D061010,Xuân Lộc,380,D061,4,/TD/VTT/D061/D061010/,/TD/VTT/Đồng Nai/Xuân Lộc/,,1,281,VN,Việt Nam,1055,,,,,,,,,,Xuân Lộc
307141,TT,Truyền Thống,254,TD,2,/TD/TT/,/Tập đoàn/Truyền Thống/,,1,,,,,,,,,,2021-07-07 07:19:24,"241173",,,Truyền Thống
305443,N030_N030004,Gia Viễn,306,N030,4,/TD/VTT/N030/N030_N030004/,/Tập đoàn/VTT/Ninh Bình/Gia Viễn/,,1,,,,,,,255,VTT,VTT,2021-07-16 11:30:29,"170635",,,Gia Viễn
307142,DVDL,Đơn vị độc lập,254,TD,2,/TD/DVDL/,/Tập đoàn/Đơn vị độc lập/,,1,,,,,,,,,,2021-07-07 07:19:24,"241173",,,Đơn vị độc lập
321,D500,Đắc Lắc,307143,TSS,3,/TD/TSS/D500/,/Tập đoàn/Viettel Tỉnh/TP/Đắc Lắc/,"Đắk Lắk là một tỉnh có diện tích lớn thứ 4 nằm ở trung tâm vùng Tây Nguyên, miền Trung Việt Nam. Năm 2019, Đắk Lắk là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 22 về Tổng sản phẩm trên địa bàn, xếp thứ 41 về GRDP bình quân đầu người, đứng thứ 37 về tốc độ tăng trưởng GRDP.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:54:09,"170635",,,DLK
300,H039,Hà Tĩnh,307143,TSS,3,/TD/TSS/H039/,/Tập đoàn/Viettel Tỉnh/TP/Hà Tĩnh/,"Hà Tĩnh là thành phố tỉnh lỵ của tỉnh Hà Tĩnh, Việt Nam.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:55:40,"170635",,,HTH
305457,B281_B281005,Na Rì,295,B281,4,/TD/VTT/B281/B281_B281005/,/Tập đoàn/VTT/Bắc Kạn/Na Rì/,,1,281,VN,Việt Nam,295,B281,Bắc Kạn,,,,2020-12-11 06:32:10,"241173",,,Na Rì
308,N350,Nam Định,307143,TSS,3,/TD/TSS/N350/,/Tập đoàn/Viettel Tỉnh/TP/Nam Định/,"Nam Định là thành phố tỉnh lỵ thuộc tỉnh Nam Định, Việt Nam. Đây là một trong những thành phố được Pháp lập ra đầu tiên ở Liên bang Đông Dương.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 11:59:17,"170635",,,NDH
314,Y029,Yên Bái,307143,TSS,3,/TD/TSS/Y029/,/Tập đoàn/Viettel Tỉnh/TP/Yên Bái/,"Yên Bái là thành phố tỉnh lỵ của tỉnh Yên Bái, Việt Nam.",1,,,,,,,307143,TSS,Viettel Tỉnh/TP,2021-10-19 13:44:17,"170635",,,YBI
702,D061008,Tân Phú,380,D061,4,/TD/VTT/D061/D061008/,/TD/VTT/Đồng Nai/Tân Phú/,,1,281,VN,Việt Nam,702,,,,,,,,,,Tân Phú
16015,D501TLS1,TLS Đắc Nông,330,D501,4,/TD/VTT/D501/D501TLS1/,/TD/VTT/Đắc Nông/TLS Đắc Nông/,,1,281,VN,Việt Nam,16015,,,,,,,,,,TLS Đắc Nông
637,D501005,Đắk Song,330,D501,4,/TD/VTT/D501/D501005/,/TD/VTT/Đắc Nông/Đắk Song/,,1,281,VN,Việt Nam,637,,,,,,,,,,Đắk Song
601,K060002,Đắk Glei,326,K060,4,/TD/VTT/K060/K060002/,/TD/VTT/Kon Tum/Đắk Glei/,,1,281,VN,Việt Nam,601,,,,,,,,,,Đắk Glei
603,K060004,Đắk Tô,326,K060,4,/TD/VTT/K060/K060004/,/TD/VTT/Kon Tum/Đắk Tô/,,1,281,VN,Việt Nam,603,,,,,,,,,,Đắk Tô
593,B056005,Phù Mỹ,322,B056,4,/TD/VTT/B056/B056005/,/TD/VTT/Bình Định/Phù Mỹ/,,1,281,VN,Việt Nam,593,,,,,,,,,,Phù Mỹ
591,B056003,Hoài Nhơn,322,B056,4,/TD/VTT/B056/B056003/,/TD/VTT/Bình Định/Hoài Nhơn/,,1,281,VN,Việt Nam,591,,,,,,,,,,Hoài Nhơn
20014,D230DN1,Bán hàng AM Viettel Điện Biên,313,D230,4,/TD/VTT/D230/D230DN1/,/TD/VTT/Điện Biên/Bán hàng AM Viettel Điện Biên/,,1,281,VN,Việt Nam,20014,,,,,,,,,,Bán hàng AM Viettel Điện Biên
630,D500011,Krông A Na,321,D500,4,/TD/VTT/D500/D500011/,/TD/VTT/Đắc Lắc/Krông A Na/,,1,281,VN,Việt Nam,630,,,,,,,,,,Krông A Na
944,Y029001,Yên Bái,314,Y029,4,/TD/VTT/Y029/Y029001/,/TD/VTT/Yên Bái/Yên Bái/,,1,281,VN,Việt Nam,944,,,,,,,,,,Yên Bái
952,Y029009,Trạm Tấu,314,Y029,4,/TD/VTT/Y029/Y029009/,/TD/VTT/Yên Bái/Trạm Tấu/,,1,281,VN,Việt Nam,952,,,,,,,,,,Trạm Tấu
1098,D511006,Hòa Vang,315,D511,4,/TD/VTT/D511/D511006/,/TD/VTT/Đà Nẵng/Hòa Vang/,,1,281,VN,Việt Nam,1098,,,,,,,,,,Hòa Vang
854,L072013,Cần Đước,349,L072,4,/TD/VTT/L072/L072013/,/TD/VTT/Long An/Cần Đước/,,1,281,VN,Việt Nam,854,,,,,,,,,,Cần Đước
852,L072011,Châu Thành,349,L072,4,/TD/VTT/L072/L072011/,/TD/VTT/Long An/Châu Thành/,,1,281,VN,Việt Nam,852,,,,,,,,,,Châu Thành
863,T073009,Gò Công Đông,335,T073,4,/TD/VTT/T073/T073009/,/TD/VTT/Tiền Giang/Gò Công Đông/,,1,281,VN,Việt Nam,863,,,,,,,,,,Gò Công Đông
16017,D511TLS1,TLS Đà Nẵng,315,D511,4,/TD/VTT/D511/D511TLS1/,/TD/VTT/Đà Nẵng/TLS Đà Nẵng/,,1,281,VN,Việt Nam,16017,,,,,,,,,,TLS Đà Nẵng
1064,T008TB,Q.Tân Bình,366,T008,4,/TD/VTT/T008/T008TB/,/TD/VTT/TPHCM/Q.Tân Bình/,,1,281,VN,Việt Nam,1064,,,,,,,,,,Q.Tân Bình
305529,BC_T280_T280002,Thanh oai,305420,BC_T280,4,/TD/KTM/BC/BC_T280/BC_T280_T280002/,/Tập đoàn/Bưu chính/Đơn vị gốc/Thanh oai/,,1,281,VN,Việt Nam,954,T280002,Sông Công,218,BC,Bưu chính,2020-12-14 10:20:33,"241173",,,Thanh oai
584,T008TP,Q.Tân Phú,366,T008,4,/TD/VTT/T008/T008TP/,/TD/VTT/TPHCM/Q.Tân Phú/,,1,281,VN,Việt Nam,584,,,,,,,,,,Q.Tân Phú
1065,T008TD,Q.Thủ Đức,366,T008,4,/TD/VTT/T008/T008TD/,/TD/VTT/TPHCM/Q.Thủ Đức/,,1,281,VN,Việt Nam,1065,,,,,,,,,,Q.Thủ Đức
549,P057004,Tuy An,329,P057,4,/TD/VTT/P057/P057004/,/TD/VTT/Phú Yên/Tuy An/,,1,281,VN,Việt Nam,549,,,,,,,,,,Tuy An
14134,D067012,TX Hồng Ngự,381,D067,4,/TD/VTT/D067/D067012/,/TD/VTT/Đồng Tháp/TX Hồng Ngự/,,1,281,VN,Việt Nam,14134,,,,,,,,,,TX Hồng Ngự
419,N068006,Thuận Bắc,328,N068,4,/TD/VTT/N068/N068006/,/TD/VTT/Ninh Thuận/Thuận Bắc/,,1,281,VN,Việt Nam,419,,,,,,,,,,Thuận Bắc
658,N068003,Bác ái,328,N068,4,/TD/VTT/N068/N068003/,/TD/VTT/Ninh Thuận/Bác ái/,,1,281,VN,Việt Nam,658,,,,,,,,,,Bác ái
415,P057010,Đông Hòa,329,P057,4,/TD/VTT/P057/P057010/,/TD/VTT/Phú Yên/Đông Hòa/,,1,281,VN,Việt Nam,415,,,,,,,,,,Đông Hòa
548,P057003,Sông Cầu,329,P057,4,/TD/VTT/P057/P057003/,/TD/VTT/Phú Yên/Sông Cầu/,,1,281,VN,Việt Nam,548,,,,,,,,,,Sông Cầu
14181,P057011,Các xã hủy,329,P057,4,/TD/VTT/P057/P057011/,/TD/VTT/Phú Yên/Các xã hủy/,,1,281,VN,Việt Nam,14181,,,,,,,,,,Các xã hủy
552,P057007,Sông Hinh,329,P057,4,/TD/VTT/P057/P057007/,/TD/VTT/Phú Yên/Sông Hinh/,,1,281,VN,Việt Nam,552,,,,,,,,,,Sông Hinh
395,P057009,Tây Hòa,329,P057,4,/TD/VTT/P057/P057009/,/TD/VTT/Phú Yên/Tây Hòa/,,1,281,VN,Việt Nam,395,,,,,,,,,,Tây Hòa
546,P057001,Tuy Hòa,329,P057,4,/TD/VTT/P057/P057001/,/TD/VTT/Phú Yên/Tuy Hòa/,,1,281,VN,Việt Nam,546,,,,,,,,,,Tuy Hòa
551,P057006,Nam Hòa,329,P057,4,/TD/VTT/P057/P057006/,/TD/VTT/Phú Yên/Nam Hòa/,,1,281,VN,Việt Nam,551,,,,,,,,,,Nam Hòa
1054,P057008,Phú Hòa,329,P057,4,/TD/VTT/P057/P057008/,/TD/VTT/Phú Yên/Phú Hòa/,,1,281,VN,Việt Nam,1054,,,,,,,,,,Phú Hòa
550,P057005,Sơn Hòa,329,P057,4,/TD/VTT/P057/P057005/,/TD/VTT/Phú Yên/Sơn Hòa/,,1,281,VN,Việt Nam,550,,,,,,,,,,Sơn Hòa
20032,K077DN1,Bán hàng AM Viettel Kiên Giang,367,K077,4,/TD/VTT/K077/K077DN1/,/TD/VTT/Kiên Giang/Bán hàng AM Viettel Kiên Giang/,,1,281,VN,Việt Nam,20032,,,,,,,,,,Bán hàng AM Viettel Kiên Giang
16032,K077TLS1,TLS Kiên Giang,367,K077,4,/TD/VTT/K077/K077TLS1/,/TD/VTT/Kiên Giang/TLS Kiên Giang/,,1,281,VN,Việt Nam,16032,,,,,,,,,,TLS Kiên Giang
905,K077007,Giồng Riềng,367,K077,4,/TD/VTT/K077/K077007/,/TD/VTT/Kiên Giang/Giồng Riềng/,,1,281,VN,Việt Nam,905,,,,,,,,,,Giồng Riềng
910,K077012,Phú Quốc,367,K077,4,/TD/VTT/K077/K077012/,/TD/VTT/Kiên Giang/Phú Quốc/,,1,281,VN,Việt Nam,910,,,,,,,,,,Phú Quốc
903,K077005,Tân Hiệp,367,K077,4,/TD/VTT/K077/K077005/,/TD/VTT/Kiên Giang/Tân Hiệp/,,1,281,VN,Việt Nam,903,,,,,,,,,,Tân Hiệp
909,K077011,Vĩnh Thuận,367,K077,4,/TD/VTT/K077/K077011/,/TD/VTT/Kiên Giang/Vĩnh Thuận/,,1,281,VN,Việt Nam,909,,,,,,,,,,Vĩnh Thuận
908,K077010,An Minh,367,K077,4,/TD/VTT/K077/K077010/,/TD/VTT/Kiên Giang/An Minh/,,1,281,VN,Việt Nam,908,,,,,,,,,,An Minh
14252,K077015,Giang Thành,367,K077,4,/TD/VTT/K077/K077015/,/TD/VTT/Kiên Giang/Giang Thành/,,1,281,VN,Việt Nam,14252,,,,,,,,,,Giang Thành
906,K077008,Gò Quao,367,K077,4,/TD/VTT/K077/K077008/,/TD/VTT/Kiên Giang/Gò Quao/,,1,281,VN,Việt Nam,906,,,,,,,,,,Gò Quao
902,K077004,Hòn Đất,367,K077,4,/TD/VTT/K077/K077004/,/TD/VTT/Kiên Giang/Hòn Đất/,,1,281,VN,Việt Nam,902,,,,,,,,,,Hòn Đất
899,K077001,Rạch Giá,367,K077,4,/TD/VTT/K077/K077001/,/TD/VTT/Kiên Giang/Rạch Giá/,,1,281,VN,Việt Nam,899,,,,,,,,,,Rạch Giá
901,K077003,Kiên Lương,367,K077,4,/TD/VTT/K077/K077003/,/TD/VTT/Kiên Giang/Kiên Lương/,,1,281,VN,Việt Nam,901,,,,,,,,,,Kiên Lương
904,K077006,Châu Thành,367,K077,4,/TD/VTT/K077/K077006/,/TD/VTT/Kiên Giang/Châu Thành/,,1,281,VN,Việt Nam,904,,,,,,,,,,Châu Thành
907,K077009,An Biên,367,K077,4,/TD/VTT/K077/K077009/,/TD/VTT/Kiên Giang/An Biên/,,1,281,VN,Việt Nam,907,,,,,,,,,,An Biên
900,K077002,Hà Tiên,367,K077,4,/TD/VTT/K077/K077002/,/TD/VTT/Kiên Giang/Hà Tiên/,,1,281,VN,Việt Nam,900,,,,,,,,,,Hà Tiên
911,K077013,Kiên Hải,367,K077,4,/TD/VTT/K077/K077013/,/TD/VTT/Kiên Giang/Kiên Hải/,,1,281,VN,Việt Nam,911,,,,,,,,,,Kiên Hải
438,K077014,U Minh Thượng,367,K077,4,/TD/VTT/K077/K077014/,/TD/VTT/Kiên Giang/U Minh Thượng/,,1,281,VN,Việt Nam,438,,,,,,,,,,U Minh Thượng
20033,K058DN1,Bán hàng AM Viettel Khánh Hòa,325,K058,4,/TD/VTT/K058/K058DN1/,/TD/VTT/Khánh Hòa/Bán hàng AM Viettel Khánh Hòa/,,1,281,VN,Việt Nam,20033,,,,,,,,,,Bán hàng AM Viettel Khánh Hòa
16033,K058TLS1,TLS Khánh Hòa,325,K058,4,/TD/VTT/K058/K058TLS1/,/TD/VTT/Khánh Hòa/TLS Khánh Hòa/,,1,281,VN,Việt Nam,16033,,,,,,,,,,TLS Khánh Hòa
588,K058008,Trường Sa,325,K058,4,/TD/VTT/K058/K058008/,/TD/VTT/Khánh Hòa/Trường Sa/,,1,281,VN,Việt Nam,588,,,,,,,,,,Trường Sa
918,S079007,Vĩnh Châu,374,S079,4,/TD/VTT/S079/S079007/,/TD/VTT/Sóc Trăng/Vĩnh Châu/,,1,281,VN,Việt Nam,918,,,,,,,,,,Vĩnh Châu
432,T074010,Cầu Kè,355,T074,4,/TD/VTT/T074/T074010/,/TD/VTT/Trà Vinh/Cầu Kè/,,1,281,VN,Việt Nam,432,,,,,,,,,,Cầu Kè
778,N350010,Hải Hậu,308,N350,4,/TD/VTT/N350/N350010/,/TD/VTT/Nam Định/Hải Hậu/,,1,281,VN,Việt Nam,778,,,,,,,,,,Hải Hậu
769,N350001,Nam Định,308,N350,4,/TD/VTT/N350/N350001/,/TD/VTT/Nam Định/Nam Định/,,1,281,VN,Việt Nam,769,,,,,,,,,,Nam Định
776,N350008,Giao Thủy,308,N350,4,/TD/VTT/N350/N350008/,/TD/VTT/Nam Định/Giao Thủy/,,1,281,VN,Việt Nam,776,,,,,,,,,,Giao Thủy
394,N350011,Đò Quan,308,N350,4,/TD/VTT/N350/N350011/,/TD/VTT/Nam Định/Đò Quan/,,1,281,VN,Việt Nam,394,,,,,,,,,,Đò Quan
770,N350002,Vụ Bản,308,N350,4,/TD/VTT/N350/N350002/,/TD/VTT/Nam Định/Vụ Bản/,,1,281,VN,Việt Nam,770,,,,,,,,,,Vụ Bản
774,N350006,Trực Ninh,308,N350,4,/TD/VTT/N350/N350006/,/TD/VTT/Nam Định/Trực Ninh/,,1,281,VN,Việt Nam,774,,,,,,,,,,Trực Ninh
773,N350005,Nam Trực,308,N350,4,/TD/VTT/N350/N350005/,/TD/VTT/Nam Định/Nam Trực/,,1,281,VN,Việt Nam,773,,,,,,,,,,Nam Trực
20047,Q033DN1,Bán hàng AM Viettel Quảng Ninh,311,Q033,4,/TD/VTT/Q033/Q033DN1/,/TD/VTT/Quảng Ninh/Bán hàng AM Viettel Quảng Ninh/,,1,281,VN,Việt Nam,20047,,,,,,,,,,Bán hàng AM Viettel Quảng Ninh
16047,Q033TLS1,TLS Quảng Ninh,311,Q033,4,/TD/VTT/Q033/Q033TLS1/,/TD/VTT/Quảng Ninh/TLS Quảng Ninh/,,1,281,VN,Việt Nam,16047,,,,,,,,,,TLS Quảng Ninh
1019,Q033012,Đông Triều,311,Q033,4,/TD/VTT/Q033/Q033012/,/TD/VTT/Quảng Ninh/Đông Triều/,,1,281,VN,Việt Nam,1019,,,,,,,,,,Đông Triều
1018,Q033011,Hoành Bồ,311,Q033,4,/TD/VTT/Q033/Q033011/,/TD/VTT/Quảng Ninh/Hoành Bồ/,,1,281,VN,Việt Nam,1018,,,,,,,,,,Hoành Bồ
1020,Q033013,Cô Tô,311,Q033,4,/TD/VTT/Q033/Q033013/,/TD/VTT/Quảng Ninh/Cô Tô/,,1,281,VN,Việt Nam,1020,,,,,,,,,,Cô Tô
1016,Q033009,Ba Chẽ,311,Q033,4,/TD/VTT/Q033/Q033009/,/TD/VTT/Quảng Ninh/Ba Chẽ/,,1,281,VN,Việt Nam,1016,,,,,,,,,,Ba Chẽ
1014,Q033007,Đầm Hà,311,Q033,4,/TD/VTT/Q033/Q033007/,/TD/VTT/Quảng Ninh/Đầm Hà/,,1,281,VN,Việt Nam,1014,,,,,,,,,,Đầm Hà
1021,Q033014,Quảng Yên,311,Q033,4,/TD/VTT/Q033/Q033014/,/TD/VTT/Quảng Ninh/Quảng Yên/,,1,281,VN,Việt Nam,1021,,,,,,,,,,Quảng Yên
1015,Q033008,Tiên Yên,311,Q033,4,/TD/VTT/Q033/Q033008/,/TD/VTT/Quảng Ninh/Tiên Yên/,,1,281,VN,Việt Nam,1015,,,,,,,,,,Tiên Yên
1009,Q033002,Cẩm Phả,311,Q033,4,/TD/VTT/Q033/Q033002/,/TD/VTT/Quảng Ninh/Cẩm Phả/,,1,281,VN,Việt Nam,1009,,,,,,,,,,Cẩm Phả
16053,T036TLS1,TLS Thái Bình,288,T036,4,/TD/VTT/T036/T036TLS1/,/TD/VTT/Thái Bình/TLS Thái Bình/,,1,281,VN,Việt Nam,16053,,,,,,,,,,TLS Thái Bình
754,T036008,Tiền Hải,288,T036,4,/TD/VTT/T036/T036008/,/TD/VTT/Thái Bình/Tiền Hải/,,1,281,VN,Việt Nam,754,,,,,,,,,,Tiền Hải
753,T036007,Kiến Xương,288,T036,4,/TD/VTT/T036/T036007/,/TD/VTT/Thái Bình/Kiến Xương/,,1,281,VN,Việt Nam,753,,,,,,,,,,Kiến Xương
748,T036002,Quỳnh Phụ,288,T036,4,/TD/VTT/T036/T036002/,/TD/VTT/Thái Bình/Quỳnh Phụ/,,1,281,VN,Việt Nam,748,,,,,,,,,,Quỳnh Phụ
751,T036005,Đông Hưng,288,T036,4,/TD/VTT/T036/T036005/,/TD/VTT/Thái Bình/Đông Hưng/,,1,281,VN,Việt Nam,751,,,,,,,,,,Đông Hưng
750,T036004,Thái Thụy,288,T036,4,/TD/VTT/T036/T036004/,/TD/VTT/Thái Bình/Thái Thụy/,,1,281,VN,Việt Nam,750,,,,,,,,,,Thái Thụy
752,T036006,Vũ Thư,288,T036,4,/TD/VTT/T036/T036006/,/TD/VTT/Thái Bình/Vũ Thư/,,1,281,VN,Việt Nam,752,,,,,,,,,,Vũ Thư
749,T036003,Hưng Hà,288,T036,4,/TD/VTT/T036/T036003/,/TD/VTT/Thái Bình/Hưng Hà/,,1,281,VN,Việt Nam,749,,,,,,,,,,Hưng Hà
747,T036001,Thái Bình,288,T036,4,/TD/VTT/T036/T036001/,/TD/VTT/Thái Bình/Thái Bình/,,1,281,VN,Việt Nam,747,,,,,,,,,,Thái Bình
304761,S022012,Vân Hồ,285,S022,4,/TD/VTT/S022/S022012/,/TD/VTT/Sơn La/Vân Hồ/,,1,281,VN,Việt Nam,304761,,,,,,,,,,Vân Hồ
20051,S022DN1,Bán hàng AM Viettel Sơn La,285,S022,4,/TD/VTT/S022/S022DN1/,/TD/VTT/Sơn La/Bán hàng AM Viettel Sơn La/,,1,281,VN,Việt Nam,20051,,,,,,,,,,Bán hàng AM Viettel Sơn La
16051,S022TLS1,TLS Sơn La,285,S022,4,/TD/VTT/S022/S022TLS1/,/TD/VTT/Sơn La/TLS Sơn La/,,1,281,VN,Việt Nam,16051,,,,,,,,,,TLS Sơn La
1053,S022011,Sốp Cộp,285,S022,4,/TD/VTT/S022/S022011/,/TD/VTT/Sơn La/Sốp Cộp/,,1,281,VN,Việt Nam,1053,,,,,,,,,,Sốp Cộp
459,S022007,Mai Sơn,285,S022,4,/TD/VTT/S022/S022007/,/TD/VTT/Sơn La/Mai Sơn/,,1,281,VN,Việt Nam,459,,,,,,,,,,Mai Sơn
456,S022004,Thuận Châu,285,S022,4,/TD/VTT/S022/S022004/,/TD/VTT/Sơn La/Thuận Châu/,,1,281,VN,Việt Nam,456,,,,,,,,,,Thuận Châu
454,S022002,Quỳnh Nhai,285,S022,4,/TD/VTT/S022/S022002/,/TD/VTT/Sơn La/Quỳnh Nhai/,,1,281,VN,Việt Nam,454,,,,,,,,,,Quỳnh Nhai
453,S022001,Sơn La,285,S022,4,/TD/VTT/S022/S022001/,/TD/VTT/Sơn La/Sơn La/,,1,281,VN,Việt Nam,453,,,,,,,,,,Sơn La
457,S022005,Bắc Yên,285,S022,4,/TD/VTT/S022/S022005/,/TD/VTT/Sơn La/Bắc Yên/,,1,281,VN,Việt Nam,457,,,,,,,,,,Bắc Yên
458,S022006,Phù Yên,285,S022,4,/TD/VTT/S022/S022006/,/TD/VTT/Sơn La/Phù Yên/,,1,281,VN,Việt Nam,458,,,,,,,,,,Phù Yên
462,S022010,Mộc Châu,285,S022,4,/TD/VTT/S022/S022010/,/TD/VTT/Sơn La/Mộc Châu/,,1,281,VN,Việt Nam,462,,,,,,,,,,Mộc Châu
461,S022009,Yên Châu,285,S022,4,/TD/VTT/S022/S022009/,/TD/VTT/Sơn La/Yên Châu/,,1,281,VN,Việt Nam,461,,,,,,,,,,Yên Châu
460,S022008,Sông Mã,285,S022,4,/TD/VTT/S022/S022008/,/TD/VTT/Sơn La/Sông Mã/,,1,281,VN,Việt Nam,460,,,,,,,,,,Sông Mã
455,S022003,Mường La,285,S022,4,/TD/VTT/S022/S022003/,/TD/VTT/Sơn La/Mường La/,,1,281,VN,Việt Nam,455,,,,,,,,,,Mường La
20058,T027DN1,Bán hàng AM Viettel Tuyên quang,287,T027,4,/TD/VTT/T027/T027DN1/,/TD/VTT/Tuyên Quang/Bán hàng AM Viettel Tuyên quang/,,1,281,VN,Việt Nam,20058,,,,,,,,,,Bán hàng AM Viettel Tuyên quang
16058,T027TLS1,TLS Tuyên Quang,287,T027,4,/TD/VTT/T027/T027TLS1/,/TD/VTT/Tuyên Quang/TLS Tuyên Quang/,,1,281,VN,Việt Nam,16058,,,,,,,,,,TLS Tuyên Quang
934,T027004,Hàm Yên,287,T027,4,/TD/VTT/T027/T027004/,/TD/VTT/Tuyên Quang/Hàm Yên/,,1,281,VN,Việt Nam,934,,,,,,,,,,Hàm Yên
959,T280007,Đại Từ,290,T280,4,/TD/VTT/T280/T280007/,/TD/VTT/Thái Nguyên/Đại Từ/,,1,281,VN,Việt Nam,959,,,,,,,,,,Đại Từ
958,T280006,Đồng Hỷ,290,T280,4,/TD/VTT/T280/T280006/,/TD/VTT/Thái Nguyên/Đồng Hỷ/,,1,281,VN,Việt Nam,958,,,,,,,,,,Đồng Hỷ
954,T280002,Sông Công,290,T280,4,/TD/VTT/T280/T280002/,/TD/VTT/Thái Nguyên/Sông Công/,,1,281,VN,Việt Nam,954,,,,,,,,,,Sông Công
960,T280008,Phú Bình,290,T280,4,/TD/VTT/T280/T280008/,/TD/VTT/Thái Nguyên/Phú Bình/,,1,281,VN,Việt Nam,960,,,,,,,,,,Phú Bình
957,T280005,Phú Lương,290,T280,4,/TD/VTT/T280/T280005/,/TD/VTT/Thái Nguyên/Phú Lương/,,1,281,VN,Việt Nam,957,,,,,,,,,,Phú Lương
